They didn't encounter any cordons and got up there in time but only to be faced with a seven-foot-high concrete wall.	They encountered any cordons and got up there in time but only to be faced with a seven-foot-high concrete wall.
They hadn't found any bombs at the newspaper offices.	They had found any bombs at the newspaper offices.
Though we haven't had any monsters for a long time.	Though we have had any monsters for a long time.
But don't take any dangerous chances, Stacy.	But take any dangerous chances, Stacy.
And as far as I can tell, she hasn't made any mistakes at all.	And as far as I can tell, she has made any mistakes at all.
Professora Vorthys would also be extremely interested, I think; don't overlook any comments she might have.	Professora Vorthys would also be extremely interested, I think; overlook any comments she might have.
But I hadn't noticed any incidents since I got here.	But I had noticed any incidents since I got here.
He didn't recall seeing any monsters around.	He recalled seeing any monsters around.
There weren't any floaters in the rack, so Bel boosted me onto its back and kept on after the fellow.	There were any floaters in the rack, so Bel boosted me onto its back and kept on after the fellow.
Meantime, I haven't seen any telepaths around here today.	Meantime, I have seen any telepaths around here today.
I didn't want to make any promises till I was sure how it was going to come out.	I wanted to make any promises till I was sure how it was going to come out.
But I didn't think you had any secrets from me, my pet.	But I thought you had any secrets from me, my pet.
I don't want any deals cut,' I said.	I want any deals cut,' I said.
Except for her father, Carol wasn't close to any members of her family and always appeared saddest around the holidays.	Except for her father, Carol was close to any members of her family and always appeared saddest around the holidays.
It wouldn't do her career any favors to become that girl that hooked up with coworkers.	It would do her career any favors to become that girl that hooked up with coworkers.
I assume you didn't bring any this time.	I assume you brought any this time.
I was delighted to find she wasn't wearing any panties and I immediately set to work stimulating her with my hand.	I was delighted to find she was wearing any panties and I immediately set to work stimulating her with my hand.
I didn't ask any questions about that.	I asked any questions about that.
I didn't find any tracks in the Limestone Ridge country.	I found any tracks in the Limestone Ridge country.
I didn't notice any scars on the dead one.	I noticed any scars on the dead one.
Then they won't get any ideas about my staying here.	Then they will get any ideas about my staying here.
But after all this time, he hasn't any cards to play.	But after all this time, he has any cards to play.
I didn't have any objections at all.	I had any objections at all.
Well, I don't have any relatives that I'm close to.	Well, I have any relatives that I'm close to.
There weren't any offerings that he could see.	There were any offerings that he could see.
Dru didn't know any spells that required the wing of a blue-green dragonfly.	Dru knew any spells that required the wing of a blue-green dragonfly.
I don't see any fires burning.	I see any fires burning.
I didn't see any windows from outside.	I saw any windows from outside.
By the way, there won't be any locks on the bathroom doors in our house in London.	By the way, there will be any locks on the bathroom doors in our house in London.
A couple of hours and I haven't seen any houses for absolutely ages.	A couple of hours and I have seen any houses for absolutely ages.
I think it would be a good idea if you didn't read any newspapers today,' he imparted.	I think it would be a good idea if you read any newspapers today,' he imparted.
You put me on the spot but you weren't giving me any answers about how you felt about Petrina,' she reminded him.	You put me on the spot but you were giving me any answers about how you felt about Petrina,' she reminded him.
She didn't have any shoes on.	She had any shoes on.
She would have to play the act of seduction by ear, hoping that she wouldn't make any mistakes in the process.	She would have to play the act of seduction by ear, hoping that she would make any mistakes in the process.
The boy wasn't wearing any underpants and she could already see the growth of hair on the teen's groin.	The boy was wearing any underpants and she could already see the growth of hair on the teen's groin.
There weren't any tests tomorrow, and he had finished all the homework the substitute math teacher had given them.	There were any tests tomorrow, and he had finished all the homework the substitute math teacher had given them.
I don't have any powers to grant forgiveness.	I have any powers to grant forgiveness.
But there aren't any exams coming up now.	But there are any exams coming up now.
You don't have any exams till noon today.	You have any exams till noon today.
We need you, we were prepared to pay for you — but there won't be any offers now.	We need you, we were prepared to pay for you — but there will be any offers now.
She didn't make any objections to this… I would have been very surprised if she had done so.	She made any objections to this… I would have been very surprised if she had done so.
We didn't have any panties on like we usually did around the house.	We had any panties on like we usually did around the house.
The point I'm making is that he didn't have any scruples about sleeping with you.	The point I'm making is that he had any scruples about sleeping with you.
You see, I won't have any relations here like everyone else has.	You see, I will have any relations here like everyone else has.
I haven't any plans to marry my aunt.	I have any plans to marry my aunt.
Mrs. Walsh had warned Bee Moore that she didn't want to hear any stories coming from her reporting either.	Mrs. Walsh had warned Bee Moore that she wanted to hear any stories coming from her reporting either.
I don't have any friends left in Dublin.	I have any friends left in Dublin.
No indeed, Mother, so it's just as well I don't have any plans in that direction.	No indeed, Mother, so it's just as well I have any plans in that direction.
I don't have any qualifications to teach.	I have any qualifications to teach.
It was a noisy place and Lou hadn't met any girls he fancied.	It was a noisy place and Lou had met any girls he fancied.
More truthfully he hadn't met any girls who fancied him.	More truthfully he had met any girls who fancied him.
Violet hadn't any concerns that he would be just as loyal to her.	Violet had any concerns that he would be just as loyal to her.
There aren't any servants around, so I just dig into the ham and fruits available on the sideboard.	There are any servants around, so I just dig into the ham and fruits available on the sideboard.
He doesn't want any sodomites polluting the religion.	He wants any sodomites polluting the religion.
If we followed that line of thought we wouldn't have any leaders at all.	If we followed that line of thought we would have any leaders at all.
The tension was palpable and he wasn't going to take any risks speaking his mind.	The tension was palpable and he was going to take any risks speaking his mind.
But Linda truly didn't have any regrets since she made a discovery that was altogether agreeable.	But Linda truly had any regrets since she made a discovery that was altogether agreeable.
Chris didn't put on any brakes in her exhibition.	Chris put on any brakes in her exhibition.
He really liked the tightness but the young lady wasn't giving back any bumps and grinds.	He really liked the tightness but the young lady was giving back any bumps and grinds.
Her eyes were closed, but he didn't see any obvious wounds.	Her eyes were closed, but he saw any obvious wounds.
There weren't any headlights behind them.	There were any headlights behind them.
And another thing: it was the only one that didn't have any fingerprints at all.	And another thing: it was the only one that had any fingerprints at all.
The hospital won't give me any details over the telephone, moaned Molly.	The hospital will give me any details over the telephone, moaned Molly.
So there aren't any documents per se.	So there are any documents per se.
Nina suddenly felt hor-rible that she hadn't snatched any rolls for the other kids.	Nina suddenly felt hor-rible that she had snatched any rolls for the other kids.
They reached a stretch where the commander didn't make any turns at all.	They reached a stretch where the commander made any turns at all.
Mara stared confusedly at the propellers, which weren't attached to any wheels or rollers.	Mara stared confusedly at the propellers, which were attached to any wheels or rollers.
She wasn't wearing any panties or hose, and her pussy gleamed nakedly below the raised skirt.	She was wearing any panties or hose, and her pussy gleamed nakedly below the raised skirt.
Although we haven't seen any cuts on them.	Although we have seen any cuts on them.
There don't seem to be any conflicts within the family.	There seem to be any conflicts within the family.
"We haven't received any reports of a decapitated horse or one that's missing,"" Knutas went on."	"We have received any reports of a decapitated horse or one that's missing,"" Knutas went on."
I'm just making up for the fact that we don't have any chicks at the table.	I'm just making up for the fact that we have any chicks at the table.
Okay, it was a mess, but there weren't any cigarettes or drugs or alcohol stashed away.	Okay, it was a mess, but there were any cigarettes or drugs or alcohol stashed away.
She hadn't cheated on any tests lately.	She had cheated on any tests lately.
It was as if she didn't have any feelings at all.	It was as if she had any feelings at all.
You won't find any as good west of the Hudson River.	You will find any as good west of the Hudson River.
Make this a priority, but we don't want any bulls in china shops.	Make this a priority, but we want any bulls in china shops.
Mrs. Nicklin had explained calmly that she didn't have any photographs at all of her son Smart.	Mrs. Nicklin had explained calmly that she had any photographs at all of her son Smart.
She didn't need any pep-talks from her horny mother.	She needed any pep-talks from her horny mother.
Jesus, I haven't had any orgasms like that since I lost my cherry!	Jesus, I have had any orgasms like that since I lost my cherry!
Hope you don't get in any fights or there'll be Zimmer frames all over the place.	Hope you get in any fights or there'll be Zimmer frames all over the place.
When I was up there a while back there weren't any guards in that area, so we could be on to a winner.	When I was up there a while back there were any guards in that area, so we could be on to a winner.
And don't get any ideas about coming back with us.	And get any ideas about coming back with us.
I wasn't going to take any risks with this.	I was going to take any risks with this.
"Then: ""Unfortunately I don't have any credentials to show you."	"Then: ""Unfortunately I have any credentials to show you."
This was Jokull, after all, and there hadn't been any serious fighting on the island for years – before Daluk Point.	This was Jokull, after all, and there had been any serious fighting on the island for years – before Daluk Point.
No we haven't spotted any humans today.	No we have spotted any humans today.
"Dora waited until Paige came inside then said, ""Lock the door honey, we don't need any baddies getting in."	"Dora waited until Paige came inside then said, ""Lock the door honey, we need any baddies getting in."
I don't have any cloths that will fit you Paige, but could scrounge something up for Mike.	I have any cloths that will fit you Paige, but could scrounge something up for Mike.
It's okay, there aren't any zombies in here, just dead people.	It's okay, there are any zombies in here, just dead people.
The truck hadn't given them any problems at all.	The truck had given them any problems at all.
There weren't any bodies lying around, or moving either.	There were any bodies lying around, or moving either.
I don't have any visions to tell you about heaven or hell.	I have any visions to tell you about heaven or hell.
I don't sense any zombies over there.	I sense any zombies over there.
I hadn't found any weapons and was getting ready to turn the doorknob when a thought occurred to me and I stopped.	I had found any weapons and was getting ready to turn the doorknob when a thought occurred to me and I stopped.
I didn't want to use any lines inside.	I wanted to use any lines inside.
Without knowing who had left the trail of blood, I didn't want any surprises coming in behind me.	Without knowing who had left the trail of blood, I wanted any surprises coming in behind me.
Carol lifted her skirt and she wasn't wearing any panties beneath it.	Carol lifted her skirt and she was wearing any panties beneath it.
He fucked Paula now as if there hadn't been any problems between them.	He fucked Paula now as if there had been any problems between them.
He hadn't come up with any answers when the secure door opened, and she was suddenly standing there.	He had come up with any answers when the secure door opened, and she was suddenly standing there.
I don't see any obvious geographical explanation.	I see any obvious geographical explanation.
It wasn't that she had any qualms about talking of sex with her father.	It was that she had any qualms about talking of sex with her father.
You don't have any brothers around the house to turn you on.	You have any brothers around the house to turn you on.
You see, Doug, I don't have any brothers to turn me on… but I do have a pretty sister.	You see, Doug, I have any brothers to turn me on… but I do have a pretty sister.
"Let's go, Perch, he said, ""and let's hope we don't run into any spiders too big for you to handle."	"Let's go, Perch, he said, ""and let's hope we run into any spiders too big for you to handle."
His cock was limp, and didn't show any signs of coming to life.	His cock was limp, and showed any signs of coming to life.
I glanced around, and didn't see any obvious cameras, and I was too high up to be clearly seen from the street.	I glanced around, and saw any obvious cameras, and I was too high up to be clearly seen from the street.
Haven't had any this close to the house in over a week.	Have had any this close to the house in over a week.
Too bad they didn't put any brains in those shots you take.	Too bad they put any brains in those shots you take.
Yes I know there are no brass cars, and that it wouldn't have any tires and seats.	Yes I know there are no brass cars, and that it would have any tires and seats.
They won't drop any rocks down on us.	They will drop any rocks down on us.
Some of the young men was barefooted, and some of the children didn't have on any clothes but just a tow-linen shirt.	Some of the young men was barefooted, and some of the children had on any clothes but just a tow-linen shirt.
You see we hadn't any shrouds above the foretop.	You see we had any shrouds above the foretop.
They didn't wear any clothes there to speak of.	They wore any clothes there to speak of.
I don't have any friends and I'm an orphan.	I have any friends and I'm an orphan.
That was so fantastic there aren't any words for it!	That was so fantastic there are any words for it!
I'm familiar with the creation myths, thank you, and I certainly don't need any sermons from you.	I'm familiar with the creation myths, thank you, and I certainly need any sermons from you.
We don't want any mishaps while you're away.	We want any mishaps while you're away.
She didn't have any tits then.	She had any tits then.
You say that you don't have any photographs of the baby.	You say that you have any photographs of the baby.
And Victor says you didn't send any reports to Moscow worth shit.	And Victor says you sent any reports to Moscow worth shit.
He didn't see any antibiotics for infection.	He saw any antibiotics for infection.
I wasn't aware of any sensations except the raw kind of sensual pleasure that each magnificent stroke brought me.	I was aware of any sensations except the raw kind of sensual pleasure that each magnificent stroke brought me.
We aren't out to set any records for being drastically deviate.	We are out to set any records for being drastically deviate.
We didn't have any snakes in Ireland when I grew up.	We had any snakes in Ireland when I grew up.
I hope they don't have any warthogs around here, Emie complained.	I hope they have any warthogs around here, Emie complained.
And there aren't any taxicabs way out here.	And there are any taxicabs way out here.
I had to make sure that the monks weren't planning any ceremonies back here today.	I had to make sure that the monks were planning any ceremonies back here today.
I don't know any girls who'll let me.	I know any girls who'll let me.
She wasn't about to take any chances now, as Saturday was just three days away.	She was about to take any chances now, as Saturday was just three days away.
And I don't want any headaches on the night.	And I want any headaches on the night.
I don't see any signs of pursuit.	I see any signs of pursuit.
Maxwell would have plenty of bruises and the devil's own headache, but there didn't seem to be any serious damage.	Maxwell would have plenty of bruises and the devil's own headache, but there seemed to be any serious damage.
I know it's overpowering, but I didn't order any changes because I thought you'd prefer to make them yourself.	I know it's overpowering, but I ordered any changes because I thought you'd prefer to make them yourself.
Let's just hope that whatever that thing was, it doesn't have any relatives in the area.	Let's just hope that whatever that thing was, it has any relatives in the area.
I haven't any shoes on, said Charles.	I have any shoes on, said Charles.
S'long as you don't get any stains on the upholstery, Rink said.	S'long as you get any stains on the upholstery, Rink said.
Thankfully there weren't any chunks of burnt flesh or bones poking from the mounds.	Thankfully there were any chunks of burnt flesh or bones poking from the mounds.
We wouldn't be earning any medals of commendation for our actions, but at least we were kept out of prison.	We would be earning any medals of commendation for our actions, but at least we were kept out of prison.
Why, here we haven't any wars to speak of lately-small ones, but nothing worth suiting up for.	Why, here we have any wars to speak of lately-small ones, but nothing worth suiting up for.
Hope you haven't any swarrys you're missing being here tonight, Miss Sand.”	Hope you have any swarrys you're missing being here tonight, Miss Sand.”
It didn't send or take any information--it's as if it was	It sent or take any information--it's as if it was
He didn't have any words prepared.	He had any words prepared.
I didn't want any surprises should he scrape together some courage with our backs turned.	I wanted any surprises should he scrape together some courage with our backs turned.
And won't have any windows until the 'boys' are paid off.	And will have any windows until the 'boys' are paid off.
We don't have any leads on the driver, Ness said grimly.	We have any leads on the driver, Ness said grimly.
But we don't have any fingerprints to compare them with, Merlo said.	But we have any fingerprints to compare them with, Merlo said.
I don't want any reporters tagging along with you.	I want any reporters tagging along with you.
We won't kill any cops unless they get in the way.	We will kill any cops unless they get in the way.
"But,"" she said as she glanced about the room, ""there don't seem to be any substitutes handy around here."	"But,"" she said as she glanced about the room, ""there seem to be any substitutes handy around here."
I didn't see any skis on him,' I pointed out, craftily.	I saw any skis on him,' I pointed out, craftily.
But I hadn't known any boys had phoned.	But I had known any boys had phoned.
I mean, all I remembered from The Red Pony was that there weren't any girls in it, although there were a lot of hills.	I mean, all I remembered from The Red Pony was that there were any girls in it, although there were a lot of hills.
I hadn't noticed any entries for extortion.	I had noticed any entries for extortion.
In the first place, Rob didn't have any posters of Trans Ams up on his walls.	In the first place, Rob had any posters of Trans Ams up on his walls.
aside, Eric didn't seem to have any intentions about putting	aside, Eric seemed to have any intentions about putting
couch, Eric's smile didn't give me any clues one way or the	couch, Eric's smile gave me any clues one way or the
They aren't taking any chances on us getting out,' Ki grumbled to herself.	They are taking any chances on us getting out,' Ki grumbled to herself.
Your head is fuzzy and you won't find any answers here in the dark.	Your head is fuzzy and you will find any answers here in the dark.
No, he hadn't had any problems with the reindeer on the grazing grounds; yes, it might very well be an early spring.	No, he had had any problems with the reindeer on the grazing grounds; yes, it might very well be an early spring.
He was just as horny, true, and didn't take any pains to hide the fact.	He was just as horny, true, and took any pains to hide the fact.
Probably won't be any pieces big enough to identify.	Probably will be any pieces big enough to identify.
The dwarf had earned the right to use the warehouse, bul be didn't tell any stories about why.	The dwarf had earned the right to use the warehouse, bul be told any stories about why.
I don't want to take any days off, Kyle said.	I want to take any days off, Kyle said.
He hoped there weren't any traces of the anger flickering in his aura.	He hoped there were any traces of the anger flickering in his aura.
He didn't see any signs of deception in the yellow glow around Adam.	He saw any signs of deception in the yellow glow around Adam.
His face wasn't giving any clues about how it had gone at Fay's.	His face was giving any clues about how it had gone at Fay's.
Isabel knew she wasn't going to win any awards as the world's warmest person, but she had to do something.	Isabel knew she was going to win any awards as the world's warmest person, but she had to do something.
And he had a feeling Valenti wouldn't mind offing any humans who happened to be in the way.	And he had a feeling Valenti would mind offing any humans who happened to be in the way.
You weren't doing any variations then-	You were doing any variations then-
There won't be any inns there; too noisy and too smelly.	There will be any inns there; too noisy and too smelly.
I checked the addition, and he hadn't made any mistakes there, said Tuck, scratching his head.	I checked the addition, and he had made any mistakes there, said Tuck, scratching his head.
I thought you said there weren't any slaves here!	I thought you said there were any slaves here!
In truth, he was just as glad that there weren't any girls free.	In truth, he was just as glad that there were any girls free.
Just don't make any moves that might startle him.	Just make any moves that might startle him.
We haven't seen any signs of this so-called mustering of troops you've been ranting about.	We have seen any signs of this so-called mustering of troops you've been ranting about.
Now, that fit with Hell, except that there weren't any demons tormenting him, only his own flesh.	Now, that fit with Hell, except that there were any demons tormenting him, only his own flesh.
He should have been in the forest, but there weren't any roosters in the forest.	He should have been in the forest, but there were any roosters in the forest.
I don't have any answers for you, Kethry sighed, rage slowly cooling.	I have any answers for you, Kethry sighed, rage slowly cooling.
They probably aren't taking any chances that someone might follow , Kira thought muzzily.	They probably are taking any chances that someone might follow , Kira thought muzzily.
I just about had a foal when I found out there weren't any granny-stories up here on those lines.	I just about had a foal when I found out there were any granny-stories up here on those lines.
Because thanks to that bloody war, there aren't going to be any doctors and teachers otherwise.	Because thanks to that bloody war, there are going to be any doctors and teachers otherwise.
Since his backside was already dusty he didn't have any qualms about using it.	Since his backside was already dusty he had any qualms about using it.
There aren't any magicians around here.	There are any magicians around here.
I can tell you right now that he hasn't made any friends in this business, Sarah said immediately.	I can tell you right now that he has made any friends in this business, Sarah said immediately.
At least she wouldn't be getting any prints off the pouch or the bomb.	At least she would be getting any prints off the pouch or the bomb.
The local economy was in piss-poor shape; that wouldn't win them any friends in the media.	The local economy was in piss-poor shape; that would win them any friends in the media.
Well that didn't sound any notes of recognition.	Well that sounded any notes of recognition.
You people aren't having any problems with the mage-storms affecting you.	You people are having any problems with the mage-storms affecting you.
I don't want to lose any units by having them cut off from me.	I want to lose any units by having them cut off from me.
We didn't lose any shields this time—	We lost any shields this time—
And we don't have any friends in high places or awkward relatives who might ask questions.	And we have any friends in high places or awkward relatives who might ask questions.
I'm thinking of checking where he came from and offering to purchase his services if he hasn't any parents about.	I'm thinking of checking where he came from and offering to purchase his services if he has any parents about.
There were seven of them; whoever his attackers were, they weren't taking any chances on him getting away.	There were seven of them; whoever his attackers were, they were taking any chances on him getting away.
He chose one that didn't have any boats moored up against it.	He chose one that had any boats moored up against it.
He hadn't made any bargains with Wild Magic.	He had made any bargains with Wild Magic.
Now just so that there aren't any gellens or varks in this valley as well , Robin thought.	Now just so that there are any gellens or varks in this valley as well , Robin thought.
Robin hadn't heard of any robbers on this road; the local Sire kept it as well-patrolled as it was tended.	Robin had heard of any robbers on this road; the local Sire kept it as well-patrolled as it was tended.
There won't be any facilities here other than a privy in the alley.	There will be any facilities here other than a privy in the alley.
Making her own calculations, she didn't need any opinions from him, and Peter held his tongue.	Making her own calculations, she needed any opinions from him, and Peter held his tongue.
That's why, unless there is a real emergency we don't send any witches into Egger Space, except in a trance.	That's why, unless there is a real emergency we send any witches into Egger Space, except in a trance.
We haven't had any consignments moved through here for months.	We have had any consignments moved through here for months.
I'm sorry I didn't have any news for you.	I'm sorry I had any news for you.
And there haven't been any attacks from Outlanders that I can prove originated from there.	And there have been any attacks from Outlanders that I can prove originated from there.
Since he didn't have any defenses at all, you got him with the backblast.	Since he had any defenses at all, you got him with the backblast.
SO far he hadn't produced any weapons of his own.	SO far he had produced any weapons of his own.
I won't go crashing any parties again.	I will go crashing any parties again.
That way her husband gets eternal salvation, and his terrestrial reputation doesn't take any hits either.	That way her husband gets eternal salvation, and his terrestrial reputation takes any hits either.
The boy didn't need any directions for that.	The boy needed any directions for that.
I don't want any dames getting in the way.	I want any dames getting in the way.
She wouldn't join any clubs or raise her hand, but would drift through the day like an invisible girl.	She would join any clubs or raise her hand, but would drift through the day like an invisible girl.
She didn't see any obvious bulges in his pockets, but whatever it was might be concealed under the drape of his coat.	She saw any obvious bulges in his pockets, but whatever it was might be concealed under the drape of his coat.
I don't have any feelings for this woman.	I have any feelings for this woman.
And we don't have any windows in our room, so nobody can see in.	And we have any windows in our room, so nobody can see in.
I don't want any animals getting to him.	I want any animals getting to him.
There aren't any lawyers here.	There are any lawyers here.
He wondered why they hadn't put any trees in downtown San Diego.	He wondered why they had put any trees in downtown San Diego.
But there weren't any programmers in the building now.	But there were any programmers in the building now.
And we don't have any weapons worth a damn.	And we have any weapons worth a damn.
And she didn't see any raptors at all.	And she saw any raptors at all.
And there aren't any eggs at the moment… Makes them more relaxed.	And there are any eggs at the moment… Makes them more relaxed.
But we haven't had any accidents for months now.	But we have had any accidents for months now.
He hadn't seen any forks in the road at all.	He had seen any forks in the road at all.
I don't see how any animals could get off this island	I see how any animals could get off this island
I didn't see any bats there tonight.	I saw any bats there tonight.
We haven't seen any coyotes around here for a while.	We have seen any coyotes around here for a while.
"And David didn't leave any keys in his car, so we're out of luck-"" I stopped."	"And David leaved any keys in his car, so we're out of luck-"" I stopped."
So we didn't have any examples of swarm agents to study.	So we had any examples of swarm agents to study.
In fact, now that you mention it, I haven't seen any skeletons at all.	In fact, now that you mention it, I have seen any skeletons at all.
There haven't been any specimens for over a year, and now they're showing up again.	There have been any specimens for over a year, and now they're showing up again.
We don't have any orders about that.	We have any orders about that.
We don't have any magnets in there.	We have any magnets in there.
It simply won't have any balls left when I send it back…	It simply will have any balls left when I send it back…
The reason we don't have any rows is because we have nothing to argue about.	The reason we have any rows is because we have nothing to argue about.
I didn't bring any kids with me, Li-hon said as he brushed by.	I brought any kids with me, Li-hon said as he brushed by.
I don't want any nasties coming up behind us while we approach the warren, he said.	I want any nasties coming up behind us while we approach the warren, he said.
There aren't any twinkies on a tournament team.	There are any twinkies on a tournament team.
I don't have any metaphors with daggers I can use to express how I feel.	I have any metaphors with daggers I can use to express how I feel.
The church's influence has never been strong that far north, but they also don't have any ties to us.	The church's influence has never been strong that far north, but they also have any ties to us.
As you can see we really don't have any supplies with us.	As you can see we really have any supplies with us.
These people were desperate, and he wasn't going to take any chances with his family's safety.	These people were desperate, and he was going to take any chances with his family's safety.
And I won't have any regrets tomorrow.	And I will have any regrets tomorrow.
He doesn't seem to leave any clues behind — just corpses.	He seems to leave any clues behind — just corpses.
They wouldn't want to take any chances on the neighbors' getting too friendly.	They would want to take any chances on the neighbors' getting too friendly.
I don't have any questions for Mr. Cobb, Gilbert said.	I have any questions for Mr. Cobb, Gilbert said.
Gabe didn't see any bulges in Lenny's clothing.	Gabe saw any bulges in Lenny's clothing.
He hadn't asked any questions about Bernardo's absence in Orlando's social life.	He had asked any questions about Bernardo's absence in Orlando's social life.
And don't smudge any surfaces with your gloves that might yield prints.	And smudge any surfaces with your gloves that might yield prints.
But on a more positive note, there weren't any anxious messages from the sheriff asking for a status update.	But on a more positive note, there were any anxious messages from the sheriff asking for a status update.
Relax, there aren't any strings attached to it.	Relax, there are any strings attached to it.
But you won't have any nuts left before you die.	But you will have any nuts left before you die.
She didn't get any cards or presents.	She got any cards or presents.
Pisano didn't need any notes to help him.	Pisano needed any notes to help him.
But thanks to you, I don't have any keys at all.	But thanks to you, I have any keys at all.
But don't bring any diamonds or pearls.	But bring any diamonds or pearls.
He let me go because he doesn'tbelieve I have any cards to play.	He let me go because he does believe I have any cards to play.
I don't have any pictures of naked ladies.	I have any pictures of naked ladies.
Then you won't be breaking any rules by taking me to Hollywood.	Then you will be breaking any rules by taking me to Hollywood.
They haven't reported any indications of violence.	They have reported any indications of violence.
Didn't want to raise any questions about unauthorized activities.	Did want to raise any questions about unauthorized activities.
She wasn't aware of any holes in her body, but somehow he'd rendered her unconscious and left her here.	She was aware of any holes in her body, but somehow he'd rendered her unconscious and left her here.
There aren't any cops around here, Judy argued.	There are any cops around here, Judy argued.
I've got a lot of questions, and there aren't any answers here.	I've got a lot of questions, and there are any answers here.
She hadn't had any religious training, after all.	She had had any religious training, after all.
They haven't taken any chances this time.	They have taken any chances this time.
We don't want any chibas knowing where we are.	We want any chibas knowing where we are.
I don't want any chibas coming out and dismantling the charges.	I want any chibas coming out and dismantling the charges.
There didn't seem to be any changes in the tunnel and very cautiously he started forward.	There seemed to be any changes in the tunnel and very cautiously he started forward.
And I don't recall any tales of Rache being surrendered to Northmen in the name of peace.	And I recall any tales of Rache being surrendered to Northmen in the name of peace.
Well, you haven't stayed in any inns recently.	Well, you have stayed in any inns recently.
Aisa's fine as she is, and I don't have any spells to turn a horse into a mule.	Aisa's fine as she is, and I have any spells to turn a horse into a mule.
Which are sitting idle because there aren't any labourers to man the assembly lines,' Bosk retorted.	Which are sitting idle because there are any labourers to man the assembly lines,' Bosk retorted.
I don't want any this morning, it tastes acrid.	I want any this morning, it tastes acrid.
It doesn't have any powers over the individual courts.	It has any powers over the individual courts.
We don't want any mistakes .	We want any mistakes .
There aren't any boys around her worth hanging around with, Wendy replied, smiling.	There are any boys around her worth hanging around with, Wendy replied, smiling.
Nic found out that there weren't any stonings there.	Nic found out that there were any stonings there.
Val hadn't pulled any punches in his criticism of the incubus, which Lucy knew was totally out of character.	Val had pulled any punches in his criticism of the incubus, which Lucy knew was totally out of character.
I don't be needing any spirits to deal with a spoiled child.	I be needing any spirits to deal with a spoiled child.
There aren't any dragons here!	There are any dragons here!
I don't want to stake any vampires ever.	I want to stake any vampires ever.
He didn't mean for any words to escape from his mouth, but it seemed he was losing all kinds of control.	He meant for any words to escape from his mouth, but it seemed he was losing all kinds of control.
She didn't need any extras at that point.	She needed any extras at that point.
You haven't got any shoes on.	You have got any shoes on.
The doctor's thinking he won't be getting any prints because of slippage.	The doctor's thinking he will be getting any prints because of slippage.
I don't want any complaints later.’	I want any complaints later.’
I haven't had any news or letters from him for a long time.	I have had any news or letters from him for a long time.
There aren't any positions waiting for us.	There are any positions waiting for us.
She didn't react in any obvious way, but he could feel her tension.	She reacted in any obvious way, but he could feel her tension.
I didn't think I had any options and I thought I was in love.	I thought I had any options and I thought I was in love.
«You don't have to make any decisions today.	«You have to make any decisions today.
I don't have any weapons - only information,' he said.	I have any weapons - only information,' he said.
There aren't any jails down here.	There are any jails down here.
There aren't any nerves to quiver, just a bunch of wires, hardly the nervous system of a creature of flesh and blood.	There are any nerves to quiver, just a bunch of wires, hardly the nervous system of a creature of flesh and blood.
I'm afraid I don't remember any crimes at all.”	I'm afraid I remember any crimes at all.”
I haven't charted any tracks south of Virginia.	I have charted any tracks south of Virginia.
I don't have any figures on that, Avi says.	I have any figures on that, Avi says.
So it's been decided that you will stay with the one person in Dovetail who doesn't have any clients here.	So it's been decided that you will stay with the one person in Dovetail who has any clients here.
A guy as smart as Ogle didn't need any sales pitch.	A guy as smart as Ogle needed any sales pitch.
Cozzano didn't have any notes up there on the lectern.	Cozzano had any notes up there on the lectern.
I don't see any signs of booby traps, Ng says.	I see any signs of booby traps, Ng says.
Fortunately, the lot's mostly empty, they don't cut any heads off.	Fortunately, the lot's mostly empty, they cut any heads off.
He doesn't have any guards with him.	He has any guards with him.
And because after six months there, I won't have any balls left.	And because after six months there, I will have any balls left.
I hadn't seen any boats beached near here, so they must have all gone home.	I had seen any boats beached near here, so they must have all gone home.
Then he looked up into my eyes-his pupils were dilated so there wasn't any iris left-and held up two fingers.	Then he looked up into my eyes-his pupils were dilated so there was any iris left-and held up two fingers.
We hadn't done any serious newspaper reading in a couple of days and, as Kelvin had pointed out, we were way behind	We had done any serious newspaper reading in a couple of days and, as Kelvin had pointed out, we were way behind
Sure, but I don't know any girls right now who'll let me fuck them.	Sure, but I know any girls right now who'll let me fuck them.
Back then, they'd just made sure my friend and I didn't have any weapons and thrown us in a tank.	Back then, they'd just made sure my friend and I had any weapons and thrown us in a tank.
It didn't offer any hints about what was behind this, either.	It offered any hints about what was behind this, either.
He wasn't putting on any airs for the Sutters, that was for sure.	He was putting on any airs for the Sutters, that was for sure.
Thus I knew we weren't going to have any scenes vis-a-vis the Bellarosas, and I was right.	Thus I knew we were going to have any scenes vis-a-vis the Bellarosas, and I was right.
You know them, so we won't have any problems with this deal.	You know them, so we will have any problems with this deal.
Well, pick a place where there aren't any rocks or shoals.	Well, pick a place where there are any rocks or shoals.
I didn't see any cars in the driveway and the house was completely dark.	I saw any cars in the driveway and the house was completely dark.
I didn't see any sailboats on the bay now, but a few powerboats went by with their running lights on.	I saw any sailboats on the bay now, but a few powerboats went by with their running lights on.
I found the horn button on the dashboard and gave a few blasts, but I still didn't see any signs of life.	I found the horn button on the dashboard and gave a few blasts, but I still saw any signs of life.
I mean, I don't see any files here marked 'Pirate Treasure Maps.	I mean, I see any files here marked 'Pirate Treasure Maps.
